campaign_id,party,state,spend,date
556,Regional Party,Tamil Nadu,342645.84,2026-01-02
557,INC,Bihar,1177747.66,2025-08-19
558,INC,UP,5625882.72,2025-05-10
559,AAP,Maharashtra,-1000.0,2026-03-24
560,Regional Party,Maharashtra,6270465.58,2026-02-07
561,BJP,Bihar,3208699.33,2025-10-31
562,INC,Tamil Nadu,8457144.83,2025-12-06
563,Regional Party,Bihar,860257.21,2025-09-07
564,Regional Party,Bihar,2876473.71,2026-01-14
565,INC,Bihar,5777333.06,2025-12-29
566,Regional Party,UP,-1000.0,2025-12-30
567,AAP,Bihar,9847896.08,2025-04-28
568,INC,Bihar,5880963.2,2026-02-16
569,BJP,Bihar,6828005.31,2026-03-26
570,BJP,Maharashtra,6408751.29,2025-09-08
571,Regional Party,Maharashtra,650202.7,2025-03-30
572,INC,Maharashtra,7159557.66,2025-11-14
573,INC,UP,9690385.52,2025-04-13
574,BJP,UP,5997232.29,2026-03-18
575,BJP,Maharashtra,3106137.1,2025-08-29
576,INC,UP,8154655.08,2026-02-23
577,Regional Party,Bihar,4879409.14,2026-01-23
578,INC,Tamil Nadu,3223248.75,2025-05-30
579,BJP,Maharashtra,913580.8,2025-04-22
580,Regional Party,Maharashtra,5917139.36,2025-09-13
581,Regional Party,Bihar,5391890.56,2025-08-02
582,BJP,Maharashtra,850997.82,2026-02-16
583,AAP,UP,4313058.1,2025-08-16
584,AAP,Tamil Nadu,9177874.59,2025-12-11
585,AAP,Tamil Nadu,7390776.69,2025-08-29
586,BJP,Bihar,252987.96,2025-12-14
587,INC,Bihar,8458176.65,2025-05-28
588,Regional Party,UP,9213851.55,2025-06-25
589,BJP,Tamil Nadu,2108827.65,2025-04-10
590,AAP,Maharashtra,5966797.06,2025-12-11
591,Regional Party,Bihar,4684709.64,2025-05-02
592,Regional Party,Tamil Nadu,9173442.61,2025-05-03
593,Regional Party,Tamil Nadu,8052222.68,2025-12-09
594,Regional Party,UP,7026876.58,2025-06-24
595,AAP,UP,8475967.38,2025-05-16
596,Regional Party,Maharashtra,1993279.67,2026-02-25
597,AAP,Tamil Nadu,9371428.3,2025-12-03
598,AAP,Bihar,3318970.3,2026-03-04
599,BJP,Bihar,2888690.43,2025-04-08
600,INC,Maharashtra,4602517.32,2025-11-03
601,BJP,UP,6538912.9,2025-05-22
602,INC,Maharashtra,753248.53,2025-11-25
603,AAP,Maharashtra,-1000.0,2025-04-21
604,BJP,Tamil Nadu,1758210.3,2026-03-24
605,BJP,Tamil Nadu,6678814.47,2025-04-09
606,BJP,UP,4638614.11,2025-12-20
607,BJP,Maharashtra,2173796.2,2026-02-03
608,BJP,UP,119372.12,2025-05-15
609,Regional Party,Tamil Nadu,8127956.33,2025-04-15
610,BJP,Bihar,8496710.96,2025-11-18
611,AAP,Bihar,2345470.55,2026-02-17
612,AAP,UP,8257123.8,2025-06-09
613,INC,UP,6154121.26,2025-05-14
614,BJP,Bihar,3585503.76,2025-04-09
615,BJP,Tamil Nadu,9351515.79,2026-03-09
616,INC,Tamil Nadu,1988793.22,2025-05-14
617,AAP,Bihar,8992719.72,2025-12-05
618,BJP,Bihar,6990754.44,2025-10-20
619,Regional Party,UP,9402675.48,2025-05-05
620,BJP,Maharashtra,9787842.48,2025-05-21
621,INC,UP,2750764.55,2025-11-02
622,INC,Tamil Nadu,6621673.29,2026-02-12
623,BJP,Bihar,2089285.49,2025-07-28
624,INC,UP,4739941.78,2025-08-22
625,AAP,Maharashtra,5262458.73,2025-10-21
626,AAP,UP,2867462.59,2025-08-30
627,INC,Bihar,2051006.54,2025-08-24
628,Regional Party,Tamil Nadu,4266743.45,2025-05-23
629,AAP,Maharashtra,6601738.48,2025-06-13
630,Regional Party,Tamil Nadu,357752.23,2025-10-23
631,Regional Party,Bihar,2433439.24,2025-04-16
632,INC,UP,6755828.51,2026-01-12
633,AAP,Bihar,1725702.59,2025-06-25
634,Regional Party,UP,302818.6,2026-01-11
635,AAP,Bihar,-1000.0,2026-01-27
636,Regional Party,Maharashtra,531829.2,2025-12-21
637,Regional Party,Tamil Nadu,1804598.65,2026-03-11
638,INC,Tamil Nadu,2466984.13,2025-10-16
639,Regional Party,Tamil Nadu,5863957.47,2026-02-14
640,Regional Party,UP,4356921.88,2025-11-03
641,BJP,Tamil Nadu,7259980.19,2026-01-12
642,AAP,Bihar,7003199.13,2025-08-15
643,BJP,Bihar,-1000.0,2025-04-07
644,Regional Party,Bihar,4464870.94,2025-11-27
645,INC,Maharashtra,5154028.03,2025-10-04
646,Regional Party,UP,5685179.9,2025-05-02
647,BJP,Bihar,6736944.26,2025-11-28
648,Regional Party,Tamil Nadu,4531118.64,2025-08-10
649,Regional Party,Tamil Nadu,6206203.82,2026-02-22
650,AAP,UP,8908028.95,2025-11-11
651,INC,Maharashtra,3381532.25,2025-10-01
652,AAP,Tamil Nadu,7139941.96,2026-02-25
653,Regional Party,Tamil Nadu,5036930.88,2025-04-14
654,Regional Party,Bihar,2116435.87,2025-07-06
655,Regional Party,UP,6411787.34,2025-10-10
656,AAP,UP,1737962.62,2025-05-20
657,BJP,Bihar,5912364.14,2025-06-25
658,Regional Party,Bihar,5425878.31,2026-02-20
659,BJP,Maharashtra,-1000.0,2025-05-17
660,BJP,Maharashtra,9960348.25,2025-04-29
661,Regional Party,UP,6039440.03,2025-08-01
662,INC,UP,7604994.0,2025-04-14
663,Regional Party,Tamil Nadu,4620105.54,2026-03-11
664,INC,Bihar,6587950.24,2025-04-25
665,AAP,UP,240227.74,2025-06-26
666,BJP,Bihar,4724254.12,2025-04-10
667,Regional Party,Bihar,9725404.42,2025-06-05
668,Regional Party,Maharashtra,2241344.08,2026-03-06
669,Regional Party,UP,729370.7,2025-07-14
670,AAP,Bihar,3515857.82,2026-03-13
671,AAP,Tamil Nadu,8768631.33,2025-09-26
672,Regional Party,Maharashtra,6921968.32,2025-10-07
673,Regional Party,UP,1092612.9,2025-04-01
674,AAP,UP,546331.55,2025-04-09
675,INC,Tamil Nadu,-1000.0,2025-07-22
676,AAP,Tamil Nadu,203622.3,2025-05-08
677,AAP,Bihar,1441316.76,2025-04-30
678,AAP,Tamil Nadu,8233199.3,2026-03-17
679,BJP,Tamil Nadu,3519249.37,2025-11-04
680,INC,Tamil Nadu,6328803.49,2025-11-01
681,BJP,Bihar,1293963.19,2026-03-29
682,AAP,Maharashtra,7770043.11,2025-12-10
683,BJP,Tamil Nadu,6671507.42,2025-05-24
684,INC,Tamil Nadu,7603076.47,2025-05-23
685,Regional Party,Bihar,1652463.9,2025-11-02
686,INC,UP,5466176.37,2026-03-03
687,BJP,Tamil Nadu,9796485.45,2025-11-05
688,Regional Party,Maharashtra,4426847.27,2025-07-13
689,AAP,UP,2106739.52,2025-08-19
690,INC,Maharashtra,3969763.75,2025-07-24
691,AAP,Bihar,4227563.15,2025-11-16
692,BJP,Bihar,807853.55,2025-10-06
693,BJP,Bihar,2708959.61,2025-12-14
694,INC,Bihar,7734788.41,2025-06-02
695,AAP,UP,7375061.51,2025-11-05
696,BJP,Maharashtra,26710.95,2025-10-27
697,Regional Party,Bihar,953613.75,2025-11-30
698,BJP,Tamil Nadu,8776775.76,2026-03-30
699,Regional Party,Tamil Nadu,6717644.87,2025-09-14
700,BJP,Tamil Nadu,7141740.86,2025-08-12
701,BJP,Maharashtra,1704328.19,2025-04-15
702,INC,Tamil Nadu,4531503.56,2025-05-30
703,Regional Party,Bihar,561207.56,2025-08-31
704,Regional Party,Maharashtra,9080422.72,2025-04-01
705,INC,Maharashtra,1406169.5,2026-01-29
706,INC,Bihar,3048017.56,2025-08-01
707,Regional Party,Tamil Nadu,3054217.98,2025-04-19
708,AAP,Tamil Nadu,7477813.59,2026-02-03
709,AAP,Maharashtra,3625819.87,2025-11-08
710,AAP,Tamil Nadu,8422956.12,2025-12-24
711,Regional Party,UP,9467123.2,2025-09-28
712,BJP,UP,9259944.65,2025-09-30
713,INC,Maharashtra,9029242.42,2025-09-12
714,AAP,Maharashtra,8860389.99,2025-06-07
715,BJP,Bihar,8243867.04,2025-05-17
716,AAP,Tamil Nadu,2621649.73,2025-12-27
717,AAP,Maharashtra,172807.71,2026-02-24
718,INC,Maharashtra,9831547.11,2025-11-17
719,BJP,Tamil Nadu,4179235.62,2025-05-19
720,INC,Tamil Nadu,3198405.23,2026-02-04
721,Regional Party,UP,4289286.59,2025-09-07
722,BJP,Bihar,6026439.76,2025-10-20
723,Regional Party,UP,1966974.41,2025-09-30
724,INC,Maharashtra,9225817.45,2026-01-12
725,BJP,Tamil Nadu,2095508.27,2026-03-07
726,INC,Bihar,6471803.93,2025-05-19
727,Regional Party,Bihar,511707.73,2025-07-21
728,AAP,Bihar,401194.54,2025-06-09
729,INC,UP,914089.76,2025-08-19
730,BJP,Bihar,4481770.1,2025-04-02
731,AAP,Maharashtra,3623667.14,2025-07-24
732,INC,Maharashtra,1551500.11,2026-02-16
733,INC,Bihar,1174817.27,2025-09-27
734,INC,Maharashtra,1739897.67,2025-05-10
735,Regional Party,UP,5280583.48,2025-10-29
736,Regional Party,Tamil Nadu,5906339.35,2025-05-30
737,AAP,Tamil Nadu,4941849.18,2025-11-06
738,BJP,Tamil Nadu,8091968.37,2025-11-06
739,AAP,Maharashtra,709928.44,2026-02-11
740,INC,Bihar,6563773.81,2025-07-22
741,BJP,UP,2603366.68,2025-10-29
742,AAP,Bihar,258659.72,2025-10-10
743,INC,UP,5977812.18,2025-11-28
744,AAP,Maharashtra,646411.06,2025-09-24
745,BJP,UP,9491746.68,2025-04-12
746,INC,UP,2900871.17,2025-08-10
747,INC,Tamil Nadu,5209438.32,2025-08-17
748,Regional Party,Tamil Nadu,7570447.52,2025-12-20
749,AAP,Bihar,1232594.86,2025-05-18
750,BJP,Bihar,7580098.16,2025-09-17
751,AAP,UP,8882055.51,2025-05-07
752,AAP,Bihar,274750.92,2025-11-22
753,Regional Party,Tamil Nadu,8253319.97,2025-05-01
754,Regional Party,UP,2624487.61,2026-02-11
755,Regional Party,Maharashtra,582417.21,2026-01-25
756,AAP,Tamil Nadu,8407260.22,2025-10-09
757,BJP,Bihar,682416.08,2025-12-19
758,INC,Maharashtra,5381140.96,2025-09-24
759,INC,UP,6801438.32,2025-05-23
760,Regional Party,Bihar,154586.05,2026-03-26
761,Regional Party,Maharashtra,7577189.08,2025-12-19
762,INC,Maharashtra,9991235.89,2025-06-15
763,INC,Maharashtra,5539991.28,2025-08-25
764,BJP,Maharashtra,9458698.36,2025-05-08
765,Regional Party,Bihar,2156517.87,2026-01-24
766,BJP,Bihar,5012316.8,2025-11-08
767,Regional Party,Maharashtra,9421004.13,2025-06-25
768,BJP,Tamil Nadu,9786286.21,2025-06-12
769,Regional Party,Tamil Nadu,6561118.87,2025-12-29
770,AAP,Bihar,7307746.61,2025-07-11
771,Regional Party,Bihar,7791001.64,2026-02-25
772,AAP,UP,8830775.09,2025-05-19
773,INC,Maharashtra,3451612.02,2025-04-17
774,Regional Party,Tamil Nadu,1477676.77,2025-05-06
775,Regional Party,UP,5280802.33,2025-11-19
776,AAP,Tamil Nadu,6024630.3,2025-11-04
777,INC,Maharashtra,2944343.41,2025-04-16
778,BJP,Tamil Nadu,211813.8,2026-01-14
779,BJP,UP,5070828.19,2025-08-09
780,INC,Tamil Nadu,6642524.43,2025-09-02
781,BJP,UP,9860283.08,2025-10-16
782,BJP,Maharashtra,8135161.32,2026-02-01
783,INC,Tamil Nadu,7197545.52,2025-12-01
784,INC,Maharashtra,1550243.62,2025-07-29
785,BJP,Tamil Nadu,8170597.7,2025-08-08
786,Regional Party,UP,7630167.87,2025-04-13
787,Regional Party,UP,194728.92,2025-10-05
788,AAP,Maharashtra,6527370.1,2025-05-25
789,INC,Tamil Nadu,9308294.63,2026-03-21
790,BJP,UP,5816058.91,2025-06-17
791,BJP,Tamil Nadu,9584266.69,2025-08-03
792,AAP,Tamil Nadu,8241023.69,2025-06-17
793,AAP,UP,6369340.49,2026-01-19
794,AAP,Maharashtra,3374407.5,2025-05-29
795,Regional Party,Maharashtra,9890867.85,2025-10-25
796,BJP,Bihar,4817013.83,2025-12-16
797,Regional Party,UP,3503214.6,2025-11-27
798,INC,Bihar,-1000.0,2026-02-13
799,BJP,UP,9237162.55,2025-07-21
800,INC,Maharashtra,3265679.0,2025-07-28
801,Regional Party,Tamil Nadu,8512605.27,2025-04-04
802,INC,UP,5432808.52,2025-10-12
803,Regional Party,Maharashtra,5662629.5,2025-06-18
804,Regional Party,Bihar,3288849.83,2025-06-11
805,AAP,Bihar,6826408.4,2025-08-10
806,Regional Party,Tamil Nadu,8164138.06,2025-10-16
807,INC,Tamil Nadu,386694.31,2025-10-26
808,Regional Party,Maharashtra,2289265.45,2025-12-13
809,INC,Tamil Nadu,31570.98,2025-04-13
810,INC,UP,9374532.25,2025-06-06
811,AAP,Maharashtra,5130980.66,2025-06-15
812,AAP,Maharashtra,2616579.96,2025-05-12
813,AAP,Maharashtra,3554782.43,2025-04-05
814,AAP,Tamil Nadu,5696768.85,2025-05-24
815,INC,Bihar,2092001.61,2025-05-17
816,Regional Party,Maharashtra,8237991.76,2025-06-01
817,INC,Tamil Nadu,8360634.65,2025-11-15
818,INC,Tamil Nadu,9771990.9,2025-10-10
819,Regional Party,Maharashtra,3159272.23,2025-11-25
820,BJP,Tamil Nadu,5535130.56,2026-01-24
821,AAP,UP,5155390.63,2026-01-14
822,AAP,Maharashtra,6602280.08,2026-01-04
823,AAP,Maharashtra,5933966.2,2026-01-10
824,INC,Maharashtra,3817427.79,2026-01-11
825,BJP,UP,7447876.67,2025-08-06
826,AAP,UP,8238693.91,2026-01-24
827,AAP,Bihar,524744.15,2025-07-15
828,Regional Party,Bihar,9150124.35,2025-05-30
829,AAP,UP,9148970.85,2026-03-27
830,BJP,Bihar,3716334.89,2025-07-06
831,BJP,Maharashtra,1325954.72,2026-03-03
832,INC,Maharashtra,9761918.84,2025-11-06
833,BJP,UP,9038429.37,2026-01-28
834,AAP,Bihar,8078366.46,2025-06-09
835,AAP,Bihar,2529184.02,2025-09-22
836,INC,Maharashtra,2890821.9,2026-02-27
837,AAP,UP,9009897.41,2025-06-08
838,Regional Party,Bihar,8091921.3,2026-01-10
839,INC,Tamil Nadu,8806853.22,2025-08-12
840,AAP,Tamil Nadu,7638976.38,2025-05-07
841,AAP,Bihar,4986182.15,2025-12-29
842,BJP,UP,8649852.07,2025-08-16
843,BJP,UP,8329819.44,2025-10-01
844,INC,Tamil Nadu,4496951.27,2025-07-05
845,BJP,Bihar,578921.48,2025-05-09
846,INC,UP,4302683.84,2026-03-26
847,Regional Party,Maharashtra,3708901.19,2026-01-01
848,INC,Tamil Nadu,7045315.92,2025-06-16
849,BJP,UP,9748724.1,2025-04-18
850,INC,Bihar,8393231.37,2025-06-08
851,AAP,Bihar,9541579.21,2026-02-12
852,AAP,Maharashtra,1216493.69,2025-04-23
853,Regional Party,Tamil Nadu,7653702.11,2025-08-13
854,BJP,UP,7346552.46,2026-01-22
855,BJP,Maharashtra,7642070.38,2025-08-20
856,INC,Maharashtra,7954348.28,2025-09-14
857,INC,Maharashtra,6848365.27,2026-03-27
858,BJP,Maharashtra,4662780.29,2026-02-13
859,AAP,UP,5238791.56,2026-02-11
860,AAP,Maharashtra,9254874.39,2026-02-04
861,INC,Maharashtra,7178836.04,2025-05-12
862,Regional Party,UP,55833.16,2026-03-19
863,AAP,Bihar,646205.57,2026-02-16
864,Regional Party,UP,7376576.34,2025-11-28
865,BJP,UP,5096522.94,2025-04-25
866,BJP,Bihar,5559218.74,2025-08-11
867,BJP,Bihar,6781990.24,2025-11-24
868,BJP,UP,7681976.72,2025-04-05
869,INC,Maharashtra,1837452.85,2025-07-22
870,Regional Party,Bihar,3003103.79,2025-12-26
871,INC,Tamil Nadu,5628778.08,2025-05-19
872,INC,Tamil Nadu,4327265.79,2026-01-08
873,Regional Party,Maharashtra,-1000.0,2025-10-14
874,BJP,Bihar,9990991.38,2025-09-18
875,Regional Party,Bihar,7071654.21,2026-02-28
876,INC,Maharashtra,6074777.53,2025-10-23
877,AAP,Maharashtra,4699009.42,2025-08-13
878,Regional Party,Maharashtra,1750649.77,2025-04-26
879,AAP,UP,3090862.24,2025-04-04
880,AAP,UP,2031418.4,2025-04-28
881,AAP,Tamil Nadu,8265370.19,2026-02-15
882,Regional Party,Maharashtra,-1000.0,2026-02-14
883,AAP,Maharashtra,712304.94,2025-12-17
884,AAP,Bihar,9933643.02,2025-09-19
885,AAP,UP,3776347.51,2026-02-24
886,Regional Party,Maharashtra,167719.32,2026-02-22
887,AAP,Maharashtra,1672387.53,2025-07-16
888,BJP,UP,5298128.16,2025-07-17
889,AAP,Tamil Nadu,3993939.67,2025-07-26
890,AAP,Bihar,4102555.01,2025-04-22
891,BJP,Maharashtra,7309999.91,2025-10-21
892,BJP,Tamil Nadu,7271857.84,2025-10-19
893,Regional Party,UP,3702500.17,2026-03-17
894,INC,Maharashtra,6067649.03,2025-12-05
895,AAP,Bihar,3501925.96,2025-04-28
896,BJP,Tamil Nadu,5654829.15,2025-10-04
897,Regional Party,Maharashtra,7255139.66,2026-01-14
898,AAP,Tamil Nadu,9657530.04,2026-01-07
899,Regional Party,Maharashtra,269149.19,2025-08-05
900,AAP,Maharashtra,9011480.19,2025-06-25
901,Regional Party,UP,2182695.72,2025-09-15
902,Regional Party,UP,466215.11,2026-03-13
903,BJP,UP,943695.3,2025-08-09
904,INC,UP,3699705.97,2025-07-25
905,Regional Party,Maharashtra,8973366.86,2025-05-10
906,AAP,UP,9509742.82,2025-11-16
907,Regional Party,Tamil Nadu,3908213.65,2025-10-16
908,AAP,Bihar,5638134.58,2025-06-26
909,Regional Party,Tamil Nadu,9750055.99,2025-11-07
910,AAP,UP,5400984.33,2026-03-19
911,Regional Party,Bihar,1331392.62,2026-01-15
912,INC,Maharashtra,2377207.17,2025-04-26
913,AAP,UP,1134675.28,2025-04-10
914,AAP,Bihar,1209240.97,2025-05-11
915,AAP,UP,8342148.0,2025-10-01
916,BJP,UP,7755604.24,2025-05-06
917,INC,Tamil Nadu,3991403.29,2025-08-08
918,BJP,Bihar,150658.8,2025-07-24
919,BJP,Tamil Nadu,3291825.26,2026-02-01
920,AAP,Bihar,6119956.8,2025-06-09
921,Regional Party,UP,2910620.35,2025-07-26
922,AAP,Bihar,5696736.21,2025-08-20
923,Regional Party,Maharashtra,661081.8,2025-09-21
924,BJP,Tamil Nadu,4190308.34,2026-01-18
925,BJP,Bihar,4635041.16,2025-07-31
926,INC,Tamil Nadu,9899895.71,2025-07-03
927,BJP,Maharashtra,6507405.73,2025-07-29
928,AAP,Tamil Nadu,1522472.34,2025-07-23
929,INC,Bihar,6284698.99,2025-09-19
930,BJP,Maharashtra,9668309.73,2026-01-05
931,Regional Party,Bihar,7946905.11,2025-06-19
932,BJP,Bihar,2181672.84,2025-04-02
933,BJP,Maharashtra,1947876.66,2025-05-18
934,AAP,Bihar,9724044.39,2025-12-01
935,AAP,UP,2292547.45,2025-12-11
936,BJP,UP,2012837.15,2026-01-11
937,AAP,UP,6348367.04,2026-02-21
938,AAP,Bihar,9532895.64,2026-03-04
939,BJP,Tamil Nadu,4622994.1,2026-03-13
940,Regional Party,Bihar,5059548.55,2026-01-06
941,INC,UP,8115879.45,2025-04-02
942,AAP,Tamil Nadu,7812302.13,2025-04-22
943,BJP,UP,2162197.65,2025-07-01
944,BJP,Maharashtra,864387.93,2025-06-19
945,Regional Party,Bihar,6384191.7,2025-12-17
946,AAP,Maharashtra,155602.01,2025-09-29
947,BJP,Maharashtra,4527184.88,2025-05-18
948,BJP,Maharashtra,3465122.53,2025-03-30
949,AAP,Tamil Nadu,7187279.63,2025-04-25
950,INC,Maharashtra,4659113.02,2025-07-26
951,BJP,UP,5946516.72,2025-09-03
952,INC,Bihar,5913668.02,2026-03-25
953,INC,Bihar,2520792.72,2025-12-07
954,INC,UP,3066047.09,2025-09-03
955,Regional Party,Bihar,7777104.97,2025-09-29
956,Regional Party,Bihar,7090565.88,2025-08-08
957,BJP,UP,3928637.99,2026-01-21
958,BJP,Bihar,7962923.21,2025-05-14
959,Regional Party,UP,4299879.74,2025-10-24
960,BJP,UP,8844200.99,2026-02-08
961,INC,Maharashtra,3678154.16,2025-07-02
962,BJP,Maharashtra,9996644.63,2025-10-05
963,BJP,Tamil Nadu,5396592.63,2025-12-17
964,Regional Party,UP,1434975.02,2025-12-04
965,AAP,Maharashtra,1007216.91,2025-04-24
966,AAP,Tamil Nadu,6791399.86,2025-11-03
967,Regional Party,Tamil Nadu,2774998.1,2025-09-28
968,BJP,Tamil Nadu,8876238.94,2025-08-15
969,INC,UP,1564985.13,2025-05-23
970,Regional Party,Maharashtra,8465107.22,2025-11-30
971,AAP,Bihar,2804267.41,2026-03-21
972,BJP,Bihar,8542722.05,2025-10-25
973,AAP,Bihar,6388785.51,2026-01-26
974,Regional Party,Bihar,6859652.1,2025-10-05
975,Regional Party,UP,2076530.47,2025-12-23
976,BJP,Bihar,8467283.62,2025-11-21
977,AAP,UP,4907501.47,2025-12-04
978,Regional Party,Maharashtra,9476017.33,2025-10-27
979,Regional Party,Bihar,3295573.32,2026-02-16
980,AAP,Tamil Nadu,3181887.12,2026-01-22
981,BJP,Tamil Nadu,5262213.71,2025-11-09
982,INC,UP,4253743.34,2025-12-18
983,AAP,Maharashtra,203022.13,2025-07-02
984,AAP,Bihar,9789843.59,2025-04-17
985,BJP,Maharashtra,9231970.89,2025-11-04
986,INC,Tamil Nadu,3547760.35,2025-05-17
987,INC,UP,749243.46,2025-04-02
988,AAP,UP,5715175.3,2026-02-14
989,BJP,Tamil Nadu,566084.71,2025-09-11
990,BJP,Maharashtra,6606651.9,2025-07-17
991,BJP,Bihar,4650522.24,2025-06-29
992,INC,Tamil Nadu,5609159.86,2025-06-26
993,AAP,UP,2026081.03,2025-07-08
994,INC,Tamil Nadu,1494554.49,2025-04-16
995,INC,Bihar,8285538.94,2025-05-31
996,AAP,Tamil Nadu,6435442.46,2025-07-17
997,INC,Bihar,9116773.21,2026-01-18
998,AAP,UP,3903142.22,2025-05-19
999,Regional Party,Tamil Nadu,2568386.84,2025-08-14
1000,INC,Tamil Nadu,6418056.66,2025-05-02
1001,BJP,Maharashtra,3578486.53,2025-12-26
1002,Regional Party,Bihar,1496976.7,2025-09-11
1003,AAP,Tamil Nadu,1571724.64,2026-02-10
1004,INC,Bihar,7799883.48,2025-12-27
1005,INC,UP,8075501.67,2025-08-15
1006,BJP,Bihar,6652398.63,2025-09-07
1007,Regional Party,Maharashtra,5217984.49,2025-09-05
1008,Regional Party,Bihar,3906797.45,2025-11-19
1009,AAP,Tamil Nadu,6141822.51,2025-10-13
1010,INC,UP,8298530.17,2025-11-23
1011,Regional Party,Tamil Nadu,6395014.19,2025-07-30
1012,Regional Party,Bihar,8260570.49,2025-10-23
1013,INC,Bihar,5876070.77,2025-07-08
1014,INC,UP,7166568.79,2025-05-23
1015,Regional Party,Bihar,9279405.16,2026-03-10
1016,AAP,Tamil Nadu,1689522.67,2025-05-21
1017,INC,Bihar,9783879.24,2025-10-19
1018,Regional Party,Tamil Nadu,6557173.28,2026-03-07
1019,INC,Bihar,5479053.08,2026-02-01
1020,BJP,Tamil Nadu,5285654.94,2025-11-26
1021,Regional Party,Maharashtra,4204558.54,2025-07-12
1022,Regional Party,Bihar,899362.64,2025-08-01
1023,AAP,Bihar,3624843.43,2025-11-17
1024,BJP,UP,508616.44,2025-07-07
1025,BJP,Maharashtra,4819633.04,2025-11-27
1026,BJP,Maharashtra,3146866.78,2025-05-15
1027,INC,Bihar,2324418.91,2025-05-08
1028,AAP,Maharashtra,7095520.26,2025-11-15
1029,BJP,Bihar,8267652.93,2025-09-18
1030,AAP,Maharashtra,8783318.54,2025-08-15
1031,INC,Maharashtra,4438149.48,2025-08-12
1032,INC,Bihar,7357859.02,2026-02-27
1033,BJP,Maharashtra,6490463.49,2025-12-19
1034,INC,Tamil Nadu,9960493.49,2025-10-21
1035,INC,Tamil Nadu,2223275.68,2025-11-07
1036,Regional Party,Maharashtra,6751916.97,2025-11-01
1037,INC,Maharashtra,7804626.79,2026-03-24
1038,INC,UP,9287110.75,2026-02-28
1039,AAP,Tamil Nadu,2784331.08,2025-07-14
1040,BJP,Maharashtra,8984836.18,2025-08-14
1041,INC,Tamil Nadu,304915.88,2025-09-17
1042,BJP,Tamil Nadu,8624066.64,2025-03-30
1043,AAP,Bihar,3041795.63,2025-05-21
1044,BJP,Tamil Nadu,8512552.11,2025-10-25
1045,Regional Party,Bihar,7496904.58,2025-12-18
1046,AAP,Tamil Nadu,7196969.04,2026-02-10
1047,INC,Bihar,2489609.48,2026-03-09
1048,BJP,UP,5089345.52,2026-01-18
1049,BJP,Tamil Nadu,4067119.72,2026-02-23
1050,AAP,UP,7465313.93,2025-06-01
1051,Regional Party,UP,6920813.32,2025-12-17
1052,INC,UP,4230372.52,2025-06-10
1053,Regional Party,Maharashtra,5251089.42,2025-07-18
1054,AAP,Tamil Nadu,5417316.64,2026-01-08
1055,AAP,UP,8785636.21,2025-12-09
1056,INC,Tamil Nadu,8317791.95,2025-07-20
1057,Regional Party,Maharashtra,7896301.34,2025-06-26
1058,BJP,Tamil Nadu,600720.29,2025-07-22
1059,BJP,UP,9778504.54,2025-06-09
1060,Regional Party,Tamil Nadu,5030405.99,2025-04-28
1061,AAP,Bihar,9654111.34,2025-11-21
1062,INC,UP,1770624.69,2026-01-11
1063,INC,UP,4194118.28,2026-03-13
1064,BJP,Tamil Nadu,225061.35,2025-07-09
1065,AAP,UP,7459316.29,2025-11-20
1066,AAP,UP,5700071.04,2025-09-28
1067,INC,UP,8305114.02,2025-05-02
1068,Regional Party,Bihar,3423966.26,2025-08-08
1069,Regional Party,UP,5668509.08,2025-05-04
1070,Regional Party,Tamil Nadu,3712178.94,2025-11-12
1071,BJP,Bihar,3285044.51,2025-11-28
1072,AAP,UP,7180213.04,2025-12-28
1073,INC,Tamil Nadu,-1000.0,2025-07-01
1074,AAP,Maharashtra,3036390.23,2025-06-16
1075,INC,Maharashtra,7371281.13,2025-08-15
1076,BJP,Maharashtra,8527093.71,2025-10-30
1077,INC,Maharashtra,3474105.26,2026-01-23
1078,Regional Party,Bihar,911622.97,2026-01-27
1079,AAP,Tamil Nadu,8747974.77,2025-06-19
1080,INC,Maharashtra,5764402.65,2025-04-06
1081,AAP,Maharashtra,1457615.78,2025-08-25
1082,BJP,UP,394586.89,2025-09-08
1083,Regional Party,Bihar,1032992.75,2026-01-20
1084,INC,Tamil Nadu,2220481.33,2025-04-11
1085,Regional Party,Maharashtra,6209071.81,2026-01-22
1086,INC,Tamil Nadu,7762496.62,2025-10-16
1087,AAP,UP,4422642.59,2025-07-22
1088,Regional Party,Tamil Nadu,2013504.84,2025-12-22
1089,Regional Party,Bihar,2943103.93,2025-11-20
1090,INC,UP,7728022.1,2025-07-22
1091,AAP,Tamil Nadu,6263958.0,2025-07-18
1092,Regional Party,Tamil Nadu,287854.49,2026-01-30
1093,BJP,UP,4905871.79,2025-05-14
1094,BJP,Bihar,5358219.66,2026-03-02
1095,BJP,Bihar,4117430.28,2025-08-05
1096,AAP,UP,8799781.37,2025-10-26
1097,Regional Party,Bihar,8943487.93,2025-07-25
1098,BJP,Bihar,9045785.44,2025-11-08
1099,AAP,Bihar,4555243.87,2025-06-19
1100,INC,UP,8226823.28,2025-09-09
1101,INC,Bihar,9124130.44,2025-06-18
1102,AAP,UP,684855.12,2025-07-11
1103,Regional Party,Maharashtra,9766469.86,2026-03-26
1104,Regional Party,Maharashtra,2623725.9,2025-09-18
1105,Regional Party,Maharashtra,5863062.26,2025-12-18
1106,Regional Party,Tamil Nadu,2533342.47,2025-06-20
