vote_id,constituency_id,candidate_id,votes_received
1405,511,2764,35654
1406,381,2529,31503
1407,67,2330,21302
1408,188,1026,26602
1409,321,1583,20823
1410,117,500,2939
1411,44,1841,24732
1412,520,1725,5814
1413,465,34,4377
1414,104,1639,5355
1415,20,2561,19371
1416,82,2689,8109
1417,240,1469,46442
1418,463,2449,39961
1419,459,1098,44719
1420,503,2655,34483
1421,113,2034,32310
1422,492,1430,5894
1423,298,2404,3412
1424,502,317,14065
1425,435,384,18120
1426,6,1495,1105
1427,102,2997,9083
1428,94,1603,27412
1429,215,506,17733
1430,426,252,39943
1431,477,2540,13102
1432,510,2292,33708
1433,406,216,18891
1434,165,1593,47944
1435,243,2614,9715
1436,511,924,47210
1437,267,760,14886
1438,119,321,3701
1439,196,478,22459
1440,188,2655,19122
1441,150,2489,20620
1442,227,899,10243
1443,428,225,23611
1444,327,2037,35904
1445,474,1593,36165
1446,181,1352,38689
1447,405,2181,33044
1448,520,340,22103
1449,340,91,22742
1450,41,1731,17046
1451,6,253,43480
1452,308,2018,1995
1453,440,2328,9096
1454,439,827,42551
1455,186,1103,37971
1456,485,1628,11579
1457,498,2455,29725
1458,78,1213,47582
1459,306,467,16838
1460,413,1646,15265
1461,200,2871,13661
1462,380,513,46490
1463,263,492,33518
1464,327,1557,22407
1465,154,2421,30890
1466,158,555,5879
1467,192,2052,39069
1468,522,380,7963
1469,187,1215,11252
1470,59,359,48444
1471,158,1568,2269
1472,386,685,49593
1473,386,49,43096
1474,77,2798,38661
1475,235,2451,6327
1476,76,1670,21704
1477,367,2134,37312
1478,13,568,7816
1479,83,2719,656
1480,117,1931,43033
1481,160,1737,21798
1482,106,2405,28955
1483,382,225,4190
1484,118,583,46649
1485,189,1773,13235
1486,53,814,27819
1487,150,1726,15709
1488,176,1315,19888
1489,153,298,552
1490,3,1639,39400
1491,454,1470,38589
1492,147,1630,8327
1493,237,2448,4022
1494,46,320,27934
1495,334,22,17434
1496,37,1212,16186
1497,422,2785,3516
1498,103,927,12066
1499,266,77,33017
1500,135,2370,36358
1501,467,2860,27957
1502,525,406,42272
1503,385,2569,29352
1504,266,182,23179
1505,8,2484,18522
1506,72,802,22907
1507,511,299,32740
1508,167,1998,2586
1509,389,1549,14054
1510,433,1024,9248
1511,40,2354,46238
1512,490,1100,8840
1513,323,2788,25452
1514,63,174,28833
1515,29,2539,48137
1516,49,1678,10206
1517,241,720,20360
1518,40,1471,10583
1519,522,2282,34310
1520,254,1428,19134
1521,243,698,10784
1522,342,1279,16437
1523,507,1780,38543
1524,145,494,4310
1525,198,1418,13208
1526,304,307,49122
1527,514,1714,14350
1528,436,752,31065
1529,285,1054,16291
1530,195,2085,46717
1531,503,238,11475
1532,487,1361,28619
1533,359,1107,13969
1534,167,1782,21318
1535,179,2326,6981
1536,339,1117,34904
1537,207,1845,49356
1538,148,2988,7588
1539,1,1197,20921
1540,355,1350,48902
1541,47,2991,5706
1542,452,1196,25578
1543,301,2055,17635
1544,301,1915,46459
1545,465,2025,38430
1546,364,1390,23528
1547,93,317,31018
1548,124,1507,2188
1549,433,845,22741
1550,425,1344,14213
1551,488,1169,36502
1552,153,163,17774
1553,336,1651,13725
1554,242,2400,2345
1555,308,200,33350
1556,332,851,35683
1557,208,2069,18295
1558,74,618,23714
1559,41,314,27531
1560,277,2757,24916
1561,140,2859,6883
1562,139,2524,40572
1563,20,1684,25830
1564,439,2780,16863
1565,212,276,26157
1566,483,298,17062
1567,440,2303,30871
1568,155,400,23060
1569,151,1577,24830
1570,271,1774,1889
1571,279,340,12794
1572,253,2521,28294
1573,156,1487,29054
1574,280,1726,8630
1575,381,2905,10759
1576,155,1778,28379
1577,1,2599,16022
1578,269,1016,37394
1579,187,289,38718
1580,125,2148,14805
1581,456,1297,12689
1582,488,2052,39722
1583,216,2649,15557
1584,160,2256,44087
1585,262,1503,33010
1586,543,604,18103
1587,540,2389,38567
1588,348,253,36997
1589,326,924,2281
1590,414,2076,28410
1591,481,2957,27352
1592,253,1113,43913
1593,50,400,43073
1594,35,1953,36412
1595,475,434,43095
1596,446,354,37289
1597,35,499,40000
1598,411,1829,42177
1599,449,358,37175
1600,122,2938,28221
1601,496,1979,25353
1602,392,2966,49208
1603,22,2613,21002
1604,339,1469,19695
1605,82,1732,20934
1606,237,870,21463
1607,298,760,662
1608,343,1610,12013
1609,322,1513,36729
1610,103,2273,29205
1611,427,2182,30477
1612,108,1805,27944
1613,151,2669,24378
1614,507,1723,36374
1615,134,121,41600
1616,96,1017,969
1617,412,2187,15150
1618,384,1534,8057
1619,488,1950,14091
1620,273,264,45925
1621,506,2290,14444
1622,61,1171,38909
1623,335,1585,748
1624,352,1130,37390
1625,404,30,38567
1626,504,1135,26570
1627,485,1861,48262
1628,230,2917,31959
1629,283,1734,40398
1630,108,2791,39958
1631,167,1520,46489
1632,542,2754,29546
1633,461,227,36399
1634,172,1034,24316
1635,398,2388,38455
1636,351,1506,540
1637,359,1563,32766
1638,542,1004,32320
1639,407,1841,45671
1640,303,1225,44609
1641,37,1137,37980
1642,70,213,20000
1643,437,2930,28957
1644,319,2570,47012
1645,348,2042,36921
1646,254,1449,40910
1647,466,1717,23603
1648,243,1875,11785
1649,408,6,16361
1650,238,2907,12856
1651,209,1121,14353
1652,513,2612,30251
1653,301,243,34366
1654,367,2990,6670
1655,337,220,3041
1656,208,1571,3648
1657,171,2576,38636
1658,257,1057,39246
1659,213,1232,30123
1660,340,513,36936
1661,179,512,13696
1662,175,1313,44184
1663,77,2815,30856
1664,399,183,38550
1665,522,2073,32414
1666,300,1613,23116
1667,417,1998,44875
1668,543,544,7079
1669,73,563,40623
1670,203,847,45385
1671,295,2653,19557
1672,50,1511,17617
1673,264,1415,33090
1674,315,2976,21532
1675,206,2230,32653
1676,385,295,22163
1677,316,2903,21836
1678,171,201,6257
1679,324,289,43289
1680,486,56,13200
1681,139,1732,44167
1682,215,2016,40411
1683,492,1419,38665
1684,484,1673,8676
1685,488,2783,33751
1686,374,1098,18756
1687,111,1436,45794
1688,520,2770,35576
1689,100,1298,24502
1690,263,2646,19230
1691,431,1978,1466
1692,524,561,28997
1693,178,2544,39717
1694,232,2200,49670
1695,228,2867,8071
1696,258,399,33778
1697,362,439,14652
1698,345,1994,41386
1699,510,1289,46238
1700,48,361,46000
1701,163,1865,13436
1702,326,2980,28965
1703,281,236,38225
1704,360,1682,20268
1705,155,1126,29540
1706,343,2520,44421
1707,534,1679,12756
1708,481,1790,40295
1709,311,264,32080
1710,241,2936,46822
1711,536,1658,7448
1712,147,2977,12826
1713,61,2372,43825
1714,293,574,47080
1715,305,1868,7387
1716,253,75,1387
1717,503,534,31566
1718,86,1509,42125
1719,523,2510,23318
1720,407,2974,13916
1721,290,1863,21720
1722,38,2381,34373
1723,398,1029,34749
1724,25,1056,40834
1725,215,1753,16911
1726,138,2243,23037
1727,209,2730,25957
1728,509,2346,15982
1729,456,1640,8707
1730,73,600,32664
1731,234,2890,7738
1732,158,119,25495
1733,278,1822,26247
1734,176,2945,12667
1735,108,2429,8083
1736,118,1825,24882
1737,396,379,8440
1738,313,2217,27737
1739,246,626,1045
1740,372,577,35779
1741,135,840,20647
1742,301,871,25905
1743,230,2197,42802
1744,364,645,49034
1745,533,91,2100
1746,496,731,10396
1747,399,2190,25038
1748,223,1182,18825
1749,538,721,25419
1750,236,2625,47156
1751,181,1040,44308
1752,510,1364,6299
1753,28,72,38584
1754,297,743,19084
1755,20,1388,44220
1756,193,2199,23983
1757,163,1866,11449
1758,99,2882,6957
1759,352,1164,47826
1760,446,1723,29922
1761,380,385,10479
1762,59,2207,15197
1763,164,2300,34972
1764,85,1700,39747
1765,282,2136,8911
1766,241,2229,36328
1767,66,70,13706
1768,224,1023,25831
1769,368,1477,30059
1770,482,981,33265
1771,242,332,6004
1772,380,275,38422
1773,63,1392,44215
1774,487,2155,17175
1775,196,142,28987
1776,188,2815,3188
1777,38,2743,5550
1778,332,276,28321
1779,243,1238,26016
1780,470,2575,25339
1781,221,1079,19266
1782,419,2637,20760
1783,435,2551,39445
1784,149,1129,42978
1785,27,2841,2505
1786,382,842,29677
1787,455,1784,39519
1788,259,2769,47972
1789,263,492,17854
1790,151,2398,12663
1791,482,2810,27687
1792,198,2001,7281
1793,53,481,25001
1794,442,1597,18496
1795,154,2334,16107
1796,235,649,10501
1797,480,55,21764
1798,95,1007,3600
1799,167,1594,30635
1800,422,2856,24812
1801,149,1273,5127
1802,308,2006,8594
1803,243,270,38835
1804,254,2048,26927
1805,159,2435,7944
1806,113,2972,12495
1807,119,1650,24101
1808,518,2796,13806
1809,67,696,33274
1810,70,2987,44806
1811,410,1250,14933
1812,255,1498,1052
1813,78,1741,38809
1814,30,1087,42895
1815,324,1535,41198
1816,38,1265,9769
1817,245,189,19969
1818,368,1836,3582
1819,169,2935,8421
1820,479,1424,31744
1821,335,2648,45293
1822,421,471,49902
1823,445,1888,27041
1824,510,854,14641
1825,304,1514,16164
1826,410,1406,14078
1827,194,733,15479
1828,364,1991,2890
1829,481,970,5067
1830,272,2208,16175
1831,145,1834,35400
1832,208,2525,49620
1833,129,1434,4126
1834,290,22,25883
1835,238,1662,4308
1836,87,786,47696
1837,59,1981,25686
1838,33,13,412
1839,221,1147,41051
1840,184,489,2839
1841,373,783,20877
1842,512,2481,34478
1843,137,251,12350
1844,35,2099,15693
1845,458,376,30253
1846,474,2602,14458
1847,526,2086,36517
1848,8,1983,11214
1849,160,2622,35246
1850,269,2797,13648
1851,453,491,8642
1852,133,2538,37385
1853,515,953,36134
1854,225,1423,24706
1855,389,666,27287
1856,331,573,729
1857,325,394,27072
1858,60,1140,34275
1859,442,1675,29322
1860,191,2412,11710
1861,511,766,37299
1862,200,1549,27006
1863,285,2928,22392
1864,31,2680,46776
1865,75,2202,43583
1866,468,2972,28760
1867,165,1649,697
1868,386,527,3818
1869,459,1140,4135
1870,450,449,48268
1871,474,2301,4123
1872,171,490,1664
1873,153,2635,41684
1874,330,1240,2536
1875,314,1537,30486
1876,504,1196,17428
1877,135,1884,16528
1878,89,409,42098
1879,237,228,10791
1880,348,595,41479
1881,4,2228,34646
1882,486,483,35160
1883,454,609,38559
1884,505,656,32903
1885,395,711,49563
1886,517,119,37717
1887,262,1269,5271
1888,106,2903,20366
1889,429,395,25722
1890,378,1128,24093
1891,349,2149,13390
1892,214,267,193
1893,300,2289,2799
1894,362,2024,16599
1895,103,2575,23356
1896,514,1089,42372
1897,394,1056,7475
1898,440,647,4311
1899,55,116,28206
1900,60,1506,28737
1901,491,1993,27523
1902,415,1110,34368
1903,528,1126,1496
1904,499,706,24543
1905,375,571,35308
1906,371,2776,34968
1907,513,326,21640
1908,164,2923,243
1909,143,2899,19949
1910,332,763,45282
1911,263,2486,26961
1912,132,2027,1421
1913,328,1053,32281
1914,506,2414,13943
1915,448,246,8858
1916,373,2010,38828
1917,366,1273,24141
1918,186,2749,42865
1919,392,2034,31082
1920,436,2730,2409
1921,423,2059,7308
1922,268,2474,2555
1923,82,164,6093
1924,103,2929,47895
1925,57,2183,30471
1926,473,1971,47798
1927,74,318,18035
1928,176,2829,39127
1929,289,250,19712
1930,121,2772,5160
1931,380,1132,11807
1932,519,1640,16456
1933,343,1861,38137
1934,381,1581,30626
1935,220,74,40352
1936,507,2919,2204
1937,52,1191,39576
1938,469,1919,12723
1939,413,1470,27242
1940,500,2051,965
1941,161,190,29234
1942,6,2334,47920
1943,539,748,14397
1944,134,2467,21080
1945,341,1671,24588
1946,154,1788,40998
1947,57,449,3459
1948,208,1426,29941
1949,186,2838,3810
1950,291,2954,29237
1951,161,2806,9061
1952,424,134,1437
1953,236,2376,24114
1954,120,258,29917
1955,131,365,1140
1956,393,2784,34513
1957,254,2389,46980
1958,417,2856,33110
1959,518,990,19271
1960,474,1701,23928
1961,218,206,43072
1962,81,744,44409
1963,220,2329,49837
1964,187,338,47095
1965,191,1045,27337
1966,438,891,1146
1967,403,2414,3167
1968,447,2833,26002
1969,406,1153,2421
1970,115,2370,26456
1971,12,306,5202
1972,74,1885,7167
1973,334,2725,14137
1974,453,2802,36123
1975,77,989,47877
1976,454,2512,626
1977,200,2657,46314
1978,356,625,9418
1979,324,1181,31995
1980,534,1936,15101
1981,25,1879,41599
1982,115,2939,49246
1983,493,1448,13317
1984,143,1962,25796
1985,266,2740,32119
1986,60,310,47468
1987,264,759,48511
1988,50,653,5715
1989,248,88,41149
1990,171,724,2535
1991,35,992,22239
1992,436,1342,29951
1993,208,379,11325
1994,487,2401,35873
1995,8,2608,32335
1996,421,680,42049
1997,209,416,49024
1998,367,1539,17536
1999,130,980,48483
2000,320,905,39338
2001,89,2505,30006
2002,222,2389,46507
2003,151,127,13527
2004,382,2777,22060
2005,4,361,24625
2006,344,655,43098
2007,498,1127,21301
2008,47,2571,20821
2009,303,2580,5779
2010,352,2761,20921
2011,515,2637,8465
2012,525,882,45723
2013,78,2564,9875
2014,258,888,46609
2015,519,935,47247
2016,504,182,18943
2017,256,1174,24477
2018,467,1803,12145
2019,520,2148,37661
2020,18,1690,1985
2021,503,59,16679
2022,490,1473,18791
2023,486,664,32577
2024,29,415,25672
2025,250,1962,35671
2026,396,857,32185
2027,388,1361,28236
2028,219,1960,22185
2029,381,2454,38849
2030,448,2486,4723
2031,262,1830,42317
2032,365,555,15307
2033,314,94,32584
2034,139,2286,15702
2035,360,2793,44501
2036,459,2721,35815
2037,42,227,11179
2038,290,1408,43409
2039,389,1541,7036
2040,418,1440,36879
2041,129,354,49590
2042,237,383,9650
2043,47,531,6529
2044,476,1973,10906
2045,146,416,8592
2046,120,2065,889
2047,286,1844,31946
2048,328,2361,24172
2049,59,1996,13713
2050,326,1234,13609
2051,61,1881,13883
2052,224,2406,24143
2053,50,2181,48207
2054,1,180,8766
2055,273,1582,44799
2056,241,1026,7603
2057,57,2521,44846
2058,63,1752,12381
2059,512,2051,45679
2060,289,2093,31901
2061,80,2271,16476
2062,469,1313,20140
2063,93,2156,10932
2064,457,1644,8013
2065,358,1636,33466
2066,530,2912,42087
2067,435,278,11479
2068,96,2894,42754
2069,338,2408,8361
2070,529,421,18193
2071,436,1662,2763
2072,483,2645,19804
2073,32,888,30825
2074,535,2027,30056
2075,357,2728,48290
2076,81,2806,32588
2077,408,830,22196
2078,153,1060,2843
2079,482,1064,12459
2080,267,2014,20102
2081,485,2845,35561
2082,351,427,32373
2083,152,1917,36415
2084,56,1945,34244
2085,422,2065,5754
2086,477,113,8317
2087,411,2443,29966
2088,468,1114,24172
2089,239,857,1394
2090,92,709,13863
2091,27,170,44161
2092,530,2557,45494
2093,197,394,19597
2094,379,2684,15552
2095,68,2434,34718
2096,429,2483,15270
2097,315,1440,47107
2098,12,1444,28930
2099,475,2662,5193
2100,390,2725,24631
2101,463,198,49498
2102,422,1565,41642
2103,353,2196,40917
2104,243,1590,39680
2105,78,2731,41182
2106,376,2838,13016
2107,250,2305,24321
2108,240,2824,44165
2109,458,2605,12199
2110,292,1997,37788
2111,180,2873,48065
2112,114,2868,43026
2113,57,1731,16907
2114,269,656,14135
2115,379,1641,19923
2116,169,2930,14647
2117,332,2338,32523
2118,253,1142,14210
2119,250,299,14407
2120,486,1302,38980
2121,248,1895,15881
2122,340,2577,19371
2123,408,2903,41792
2124,421,990,32931
2125,292,15,29151
2126,534,1830,19704
2127,335,497,42368
2128,444,2697,27266
2129,453,1730,1460
2130,461,2551,15361
2131,391,766,43500
2132,230,1162,31368
2133,435,1359,36617
2134,250,1011,13418
2135,543,2204,10547
2136,422,86,13751
2137,156,2881,32004
2138,240,1768,24572
2139,457,993,11437
2140,248,2717,5773
2141,463,2158,39244
2142,34,1034,14234
2143,203,623,31747
2144,12,1189,24323
2145,245,2275,45875
2146,466,1845,44799
2147,86,332,44249
2148,14,1105,9245
2149,19,2274,10476
2150,407,725,46951
2151,210,1951,48924
2152,339,2954,13986
2153,346,1722,10277
2154,224,880,22166
2155,362,2014,44039
2156,168,385,29020
2157,436,875,19156
2158,285,464,17643
2159,314,867,44760
2160,342,369,30439
2161,464,1397,22156
2162,124,1354,6501
2163,1,2697,37815
2164,244,1710,15823
2165,238,1118,18168
2166,497,2650,10254
2167,83,2805,8715
2168,53,249,18036
2169,175,2167,18566
2170,419,2798,30614
2171,314,1496,27742
2172,269,2073,14039
2173,398,2194,12723
2174,48,1839,33990
2175,499,2020,6543
2176,386,2574,8765
2177,379,58,29986
2178,513,151,43593
2179,150,1516,19316
2180,171,309,3390
2181,263,1703,32075
2182,224,821,27055
2183,405,2559,43339
2184,53,942,18495
2185,297,403,2920
2186,537,375,24738
2187,523,2056,49537
2188,322,2359,6748
2189,392,1963,30589
2190,112,1698,37336
2191,55,368,33990
2192,483,1095,16310
2193,397,1371,42419
2194,257,2123,24366
2195,197,1996,49019
2196,323,454,9047
2197,233,1501,47153
2198,306,2033,6571
2199,85,2428,15958
2200,175,1790,12545
2201,275,2349,4981
2202,205,512,25755
2203,480,1685,7540
2204,180,2400,6172
2205,531,1804,17354
2206,394,265,37558
2207,357,1284,2346
2208,373,1180,3548
2209,389,279,39029
2210,443,1745,40449
2211,318,89,20622
2212,54,1823,29566
2213,357,1890,9212
2214,12,1471,29840
2215,295,966,6982
2216,506,211,9828
2217,510,2951,5044
2218,35,73,27591
2219,107,710,7141
2220,473,574,39349
2221,118,1111,47150
2222,350,2638,22668
2223,394,1428,10559
2224,451,1633,14781
2225,92,9,21840
2226,56,2437,28585
2227,196,2776,9108
2228,278,1467,9922
2229,15,341,49511
2230,16,397,31774
2231,85,2574,9665
2232,335,245,35982
2233,14,402,37329
2234,456,2330,33333
2235,163,648,43744
2236,274,1183,32547
2237,533,2979,32459
2238,324,60,41938
2239,70,618,36358
2240,162,2247,32350
2241,354,2254,22310
2242,439,2335,22806
2243,69,12,44908
2244,390,2412,22582
2245,66,2928,14645
2246,130,1353,19761
2247,20,1044,45596
2248,39,2676,11578
2249,1,1700,45897
2250,279,1200,2607
2251,72,1989,22019
2252,519,2870,2810
2253,255,671,17168
2254,299,947,42376
2255,133,1001,26596
2256,190,2109,15173
2257,206,775,42953
2258,110,1499,37497
2259,498,654,12892
2260,294,2071,25672
2261,477,55,15055
2262,381,2914,27604
2263,90,1628,44716
2264,136,1936,24047
2265,81,1699,27374
2266,365,661,32211
2267,331,129,40362
2268,293,1359,7450
2269,431,2453,7050
2270,302,314,21401
2271,228,874,27826
2272,430,2139,31531
2273,327,2550,33959
2274,316,1491,20234
2275,141,2376,15264
2276,311,2543,43948
2277,376,2558,9337
2278,226,487,16176
2279,325,2456,49333
2280,467,2869,5005
2281,299,16,37994
2282,72,2153,39263
2283,155,725,7056
2284,116,126,24928
2285,366,1179,4620
2286,394,1652,32972
2287,322,2113,28092
2288,282,2492,35196
2289,375,2902,20119
2290,424,328,32931
2291,480,986,36958
2292,341,1052,19702
2293,62,2303,4498
2294,203,2015,3334
2295,504,2254,5395
2296,264,2430,40481
2297,531,2717,25855
2298,536,474,29939
2299,422,2787,18987
2300,217,2967,3811
2301,176,1288,25894
2302,473,2133,39600
2303,352,1335,22954
2304,129,622,49311
2305,369,313,11296
2306,355,1756,16240
2307,26,380,30386
2308,267,2334,10040
2309,153,1128,26125
2310,257,2225,2789
2311,101,580,38707
2312,110,2763,17221
2313,66,909,673
2314,281,687,45241
2315,145,1120,18303
2316,130,1887,44154
2317,511,55,31211
2318,346,1891,39842
2319,152,420,7048
2320,177,456,26142
2321,462,879,49675
2322,14,224,18845
2323,255,619,42047
2324,457,455,44691
2325,426,1101,23774
2326,424,458,4175
2327,331,2637,46920
2328,32,1200,31006
2329,401,664,16976
2330,541,1779,49568
2331,512,374,12240
2332,175,50,20975
2333,129,2446,49298
2334,224,2804,8862
2335,244,2169,11607
2336,35,2002,28089
2337,387,1522,7349
2338,485,578,49126
2339,114,2404,12659
2340,289,1091,35033
2341,293,2661,14523
2342,88,286,43023
2343,21,23,39519
2344,253,2708,47264
2345,28,912,49971
2346,279,1784,29416
2347,100,1507,30182
2348,98,1009,12209
2349,398,1039,34512
2350,505,2976,49924
2351,138,2146,42816
2352,290,1203,21989
2353,488,1262,13828
2354,67,1952,2492
2355,443,2761,43827
2356,108,2171,19289
2357,53,212,16964
2358,492,125,3562
2359,15,1671,35545
2360,181,2822,5328
2361,477,94,17760
2362,389,2016,27230
2363,536,1724,5545
2364,517,338,33052
2365,477,2232,24248
2366,447,1111,4875
2367,228,244,25286
2368,475,2132,28795
2369,401,1607,37563
2370,532,575,7004
2371,460,433,23699
2372,471,996,23098
2373,365,503,38750
2374,186,2782,47670
2375,394,2611,11564
2376,134,1059,32387
2377,163,2779,9305
2378,114,2010,288
2379,186,2790,37412
2380,142,182,4943
2381,215,1375,42386
2382,205,1981,19048
2383,254,1070,14720
2384,118,88,5941
2385,135,2864,982
2386,280,594,2930
2387,443,1799,48099
2388,508,1613,43223
2389,309,2679,9584
2390,115,783,2145
2391,436,1153,39339
2392,351,1534,44839
2393,461,775,24449
2394,123,1223,41981
